inspec_ym,inspec_loc,pH,water02,SS,water04,water05,DO,TP,대장균총,분원성대장균,수온,EC,water12,water13,water14,water15,water16,water17,water18,water19,TN,water21,water22,water23,water24,water25,water26,water27,area_CODE,area_NAME,river_CODE,river_NAME,loc_NAME,loc_ADDR,year,month,river_name,track,ecoli_label_raw,label_A,label_B
202110,215,7.5,7.9,8.7,3.7,10.0,7.4,0.285,430000.0,160000.0,21.8,283.0,0.0,,,,,,,1.59,1.204,3.525,3.923,0.165,0.219,,22.0,,1,수영강,29,온천천,온천천1(태광산업),태광산업 앞,2021,10,온천천,A,160000.0,1,0
202110,216,7.3,1.2,5.9,3.0,3.5,5.2,0.209,140000.0,26000.0,20.1,1223.0,0.0,,,,,,,0.383,1.75,2.729,2.822,0.142,0.182,,7.9,,1,수영강,29,온천천,온천천2(연안교),연안교,2021,10,온천천,A,26000.0,1,0
202110,312,7.7,1.5,3.0,1.8,5.4,3.6,0.099,,,24.1,41405.0,0.0,,,,,,,0.51,0.052,0.897,1.06,0.075,0.091,,2.4,,2,중부산,3,동천,동천2-1,범3호교(성서교),2021,10,동천,B,,0,0
202110,327,7.5,1.0,4.0,2.3,5.8,8.3,0.109,,,21.6,182.0,0.0,,,,,,,0.028,1.096,1.435,1.546,0.012,0.028,,21.3,,1,수영강,29,온천천,온천천(청룡),청룡2호교,2021,10,온천천,A,,0,0
202110,328,7.5,3.5,6.2,3.1,4.6,6.7,0.254,,,20.5,249.0,0.0,,,,,,,0.292,1.592,2.947,3.072,0.162,0.205,,12.7,,1,수영강,29,온천천,온천천(온천),온천교,2021,10,온천천,A,,0,0
202110,329,7.4,3.9,6.6,2.9,4.5,6.4,0.277,,,20.4,286.0,0.0,,,,,,,0.575,1.506,3.18,3.344,0.195,0.224,,10.1,,1,수영강,29,온천천,온천천(세병),세병교,2021,10,온천천,A,,0,0
202111,206,7.7,15.2,12.8,9.3,15.2,2.5,1.286,150000.0,97000.0,17.9,15752.0,0.0,,,,,,,10.098,0.063,10.944,11.529,1.061,1.076,,115.7,,2,중부산,3,동천,동천1,광무교,2021,11,동천,B,97000.0,1,1
202111,207,7.7,1.9,2.2,2.5,5.5,5.0,0.133,16000.0,6000.0,19.0,47763.0,0.0,,,,,,,0.689,0.142,1.047,1.077,0.098,0.112,,1.4,,2,중부산,3,동천,동천2,범4호교,2021,11,동천,B,6000.0,1,0
202111,208,7.8,2.1,2.5,3.6,5.4,3.5,0.132,10000.0,2000.0,18.8,48395.0,0.0,,,,,,,0.65,0.085,0.972,0.99,0.091,0.099,,1.2,,2,중부산,3,동천,동천3,범일교,2021,11,동천,B,2000.0,1,0
202111,215,7.8,4.9,7.3,4.0,7.3,9.3,0.198,430000.0,130000.0,16.3,327.0,0.0,,,,,,,1.068,1.224,3.161,3.264,0.13,0.147,,14.0,,1,수영강,29,온천천,온천천1(태광산업),태광산업 앞,2021,11,온천천,A,130000.0,1,0
202111,216,7.5,2.9,7.1,3.8,7.1,6.6,0.355,20000.0,8200.0,16.6,4152.0,0.0,,,,,,,0.439,2.486,3.524,3.703,0.127,0.22,,20.6,,1,수영강,29,온천천,온천천2(연안교),연안교,2021,11,온천천,A,8200.0,1,0
202111,312,7.8,1.2,1.6,2.1,3.8,4.4,0.108,,,19.0,48431.0,0.0,,,,,,,0.506,0.164,0.853,0.905,0.073,0.093,,0.1,,2,중부산,3,동천,동천2-1,범3호교(성서교),2021,11,동천,B,,0,0
202111,327,8.3,1.1,5.2,3.5,7.1,10.9,0.034,,,16.6,278.0,0.0,,,,,,,0.0,1.69,1.906,1.989,0.005,0.01,,38.2,,1,수영강,29,온천천,온천천(청룡),청룡2호교,2021,11,온천천,A,,0,0
202111,328,7.7,3.2,5.8,3.7,2.2,9.3,0.181,,,16.2,249.0,0.0,,,,,,,0.43,2.163,3.116,3.19,0.137,0.162,,12.8,,1,수영강,29,온천천,온천천(온천),온천교,2021,11,온천천,A,,0,0
202111,329,7.6,3.6,6.5,3.8,7.4,8.8,0.175,,,16.4,382.0,0.0,,,,,,,0.373,2.562,3.482,3.515,0.122,0.152,,8.1,,1,수영강,29,온천천,온천천(세병),세병교,2021,11,온천천,A,,0,0
202112,206,7.8,9.4,14.7,5.5,3.8,3.7,1.436,41000.0,24000.0,11.7,792.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.486,0.276,15.074,15.714,1.264,1.404,0.0,0.3,0.0,2,중부산,3,동천,동천1,광무교,2021,12,동천,B,24000.0,1,0
202112,207,7.7,1.4,1.7,1.5,3.6,5.0,0.115,22000.0,22000.0,12.9,46056.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.652,0.231,1.307,13.64,0.09,0.111,0.0,0.8,0.0,2,중부산,3,동천,동천2,범4호교,2021,12,동천,B,22000.0,1,0
202112,208,7.5,1.6,2.1,1.6,3.8,2.8,0.114,17000.0,7500.0,12.6,47310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.431,0.101,0.874,0.949,0.07,0.111,0.0,0.5,0.0,2,중부산,3,동천,동천3,범일교,2021,12,동천,B,7500.0,1,1
202112,215,6.9,5.2,6.7,3.4,15.5,10.2,0.217,34000.0,24000.0,8.6,328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.233,1.571,2.524,2.893,0.055,0.098,0.0,15.1,0.0,1,수영강,29,온천천,온천천1(태광산업),태광산업 앞,2021,12,온천천,A,24000.0,1,0
202112,216,6.8,1.0,3.9,2.7,0.9,9.8,0.102,8700.0,3900.0,8.5,771.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111,2.043,2.632,2.658,0.052,0.088,0.0,1.9,0.0,1,수영강,29,온천천,온천천2(연안교),연안교,2021,12,온천천,A,3900.0,1,0
202112,301,7.1,2.7,5.7,2.0,9.2,9.1,0.057,42000.0,7800.0,12.4,29878.0,0.0,0.0,,,0.0,0.0,0.0,0.093,0.888,1.512,1.628,0.039,0.047,0.0,0.5,0.0,4,낙동강,22,괴정천,괴정천,하단초등학교 뒤,2021,12,괴정천,B,7800.0,1,0
202112,312,7.4,1.6,1.7,1.4,4.8,3.8,0.113,14000.0,11000.0,12.7,47018.0,0.0,0.0,,,0.0,0.0,0.0,0.511,0.117,0.984,1.04,0.077,0.109,0.0,0.2,0.0,2,중부산,3,동천,동천2-1,범3호교(성서교),2021,12,동천,B,11000.0,1,0
202112,327,7.0,0.3,1.3,0.8,0.5,11.4,0.091,520.0,190.0,6.2,80.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.713,0.864,0.918,0.01,0.066,0.0,1.4,0.0,1,수영강,29,온천천,온천천(청룡),청룡2호교,2021,12,온천천,A,190.0,0,0
202112,328,6.9,1.3,3.9,2.4,2.5,10.8,0.136,7700.0,3100.0,7.7,330.0,0.0,0.0,,,0.0,0.0,0.0,0.09,1.885,2.498,2.524,0.073,0.11,0.0,2.9,0.0,1,수영강,29,온천천,온천천(온천),온천교,2021,12,온천천,A,3100.0,1,0
202112,329,6.9,1.4,4.1,2.4,6.1,11.2,0.118,7300.0,2400.0,8.0,351.0,0.0,0.0,,,0.0,0.0,0.0,0.092,2.005,2.649,2.717,0.05,0.088,0.0,3.1,0.0,1,수영강,29,온천천,온천천(세병),세병교,2021,12,온천천,A,2400.0,1,0
202202,312,8.0,1.2,2.1,1.6,3.7,7.7,0.054,1500.0,1400.0,9.2,50239.0,0.0,,,,,,,0.244,0.133,0.513,0.547,0.043,0.049,,0.6,,2,중부산,3,동천,동천2-1,범3호교(성서교),2022,2,동천,B,1400.0,1,0
202201,312,7.7,1.1,1.6,1.6,5.1,7.0,0.072,,,8.2,48936.0,0.002,,,,,,,0.448,0.168,0.772,0.795,0.062,0.067,,0.7,,2,중부산,3,동천,동천2-1,범3호교(성서교),2022,1,동천,B,,0,0
202201,327,7.2,0.9,2.5,0.8,0.5,12.9,0.021,,,4.2,77.0,0.002,,,,,,,0.005,0.88,0.9,0.913,0.007,0.015,,2.0,,1,수영강,29,온천천,온천천(청룡),청룡2호교,2022,1,온천천,A,,0,0
202201,328,7.3,1.2,4.6,2.9,3.9,12.7,0.06,,,4.8,355.0,0.004,,,,,,,0.053,2.181,2.589,2.621,0.033,0.055,,11.2,,1,수영강,29,온천천,온천천(온천),온천교,2022,1,온천천,A,,0,0
202201,329,7.5,1.0,4.3,2.5,2.3,13.3,0.049,,,5.4,363.0,0.003,,,,,,,0.04,2.268,2.77,2.907,0.027,0.044,,2.8,,1,수영강,29,온천천,온천천(세병),세병교,2022,1,온천천,A,,0,0
202202,206,7.5,19.5,15.1,10.0,8.7,3.3,1.642,63000.0,43000.0,5.9,946.0,0.0,,,,,,,13.722,0.024,14.382,18.142,1.224,1.258,,0.0,,2,중부산,3,동천,동천1,광무교,2022,2,동천,B,43000.0,1,0
202202,207,8.0,1.4,2.5,1.4,8.4,7.6,0.07,1000.0,810.0,8.8,49900.0,0.0,,,,,,,0.354,0.144,0.665,0.751,0.053,0.06,,0.1,,2,중부산,3,동천,동천2,범4호교,2022,2,동천,B,810.0,0,0
202202,208,7.9,1.3,2.5,1.5,3.6,7.4,0.081,480.0,430.0,8.5,50064.0,0.0,,,,,,,0.426,0.129,0.756,0.761,0.057,0.074,,0.5,,2,중부산,3,동천,동천3,범일교,2022,2,동천,B,430.0,0,0
202202,215,8.7,1.5,5.8,3.3,10.9,15.6,0.08,5500.0,4800.0,7.9,440.0,0.0,,,,,,,0.091,2.445,3.261,3.322,0.026,0.033,,18.8,,1,수영강,29,온천천,온천천1(태광산업),태광산업 앞,2022,2,온천천,A,4800.0,1,0
202202,216,8.1,3.2,3.7,3.1,2.8,13.8,0.06,1200.0,1100.0,7.9,1374.0,0.0,,,,,,,0.161,2.536,3.263,3.306,0.032,0.055,,7.5,,1,수영강,29,온천천,온천천2(연안교),연안교,2022,2,온천천,A,1100.0,1,0
202202,329,8.5,1.6,4.4,2.8,2.4,15.9,0.035,6800.0,3900.0,7.7,452.0,0.0,,,,,,,0.05,2.798,3.149,3.19,0.019,0.033,,1.5,,1,수영강,29,온천천,온천천(세병),세병교,2022,2,온천천,A,3900.0,1,0
202203,206,7.6,10.2,8.0,4.3,4.1,4.9,0.737,37000.0,21000.0,9.4,33955.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.99,0.082,7.41,7.471,0.536,0.717,0.0,0.7,0.0,2,중부산,3,동천,동천1,광무교,2022,3,동천,B,21000.0,1,0
